timestamp;Price;P_Forecast_Total_Load;P_Forecast_Zonal_Load
2011-08-19 06:00:00;35.18;18159;6580
2011-08-19 07:00:00;38.36;19803;7204
2011-08-19 08:00:00;44.29;21431;7755
2011-08-19 09:00:00;45.87;22738;8196
2011-08-19 10:00:00;52.8;23853;8504
2011-08-19 11:00:00;59.79;24707;8716
2011-08-19 12:00:00;63.28;25305;8874
2011-08-19 13:00:00;71.48;25831;8986
2011-08-19 14:00:00;80.64;26178;9068
2011-08-19 15:00:00;88.77;26393;9133
2011-08-19 16:00:00;88;26421;9138
2011-08-19 17:00:00;73.09;26093;9016
2011-08-19 18:00:00;60.11;25200;8618
2011-08-19 19:00:00;59;24265;8277
2011-08-19 20:00:00;57.67;23936;8111
2011-08-19 21:00:00;51.59;23341;7918
2011-08-19 22:00:00;49;22046;7612
2011-08-19 23:00:00;43.37;20525;7223
2011-08-20 00:00:00;47.95;19002;6839
2011-08-20 01:00:00;43.82;17979;6511
2011-08-20 02:00:00;37.99;17128;6291
2011-08-20 03:00:00;36.34;16549;6135
2011-08-20 04:00:00;34.79;16298;6027
2011-08-20 05:00:00;36.43;16320;5956
2011-08-20 06:00:00;32.58;16430;5968
2011-08-20 07:00:00;40.81;16985;6173
2011-08-20 08:00:00;44.09;18241;6510
2011-08-20 09:00:00;47.25;19854;6902
2011-08-20 10:00:00;52.07;21337;7279
2011-08-20 11:00:00;54.87;22421;7569
2011-08-20 12:00:00;57.58;23119;7759
2011-08-20 13:00:00;61.94;23620;7846
2011-08-20 14:00:00;61.92;23913;7904
2011-08-20 15:00:00;66.35;24159;7951
2011-08-20 16:00:00;65.94;24261;7938
2011-08-20 17:00:00;60.85;24107;7865
2011-08-20 18:00:00;58.81;23625;7746
2011-08-20 19:00:00;55.35;23069;7651
2011-08-20 20:00:00;56.52;23039;7683
2011-08-20 21:00:00;53.22;22659;7646
2011-08-20 22:00:00;50.74;21632;7491
2011-08-20 23:00:00;50.11;20410;7256
2011-08-21 00:00:00;51.8;19034;6781
2011-08-21 01:00:00;47.77;17755;6339
2011-08-21 02:00:00;44.34;16857;6089
2011-08-21 03:00:00;43.95;16215;5913
2011-08-21 04:00:00;42.47;15898;5798
2011-08-21 05:00:00;42.81;15815;5730
2011-08-21 06:00:00;42.43;15722;5705
2011-08-21 07:00:00;42.88;16111;5840
2011-08-21 08:00:00;43.88;17274;6102
2011-08-21 09:00:00;47.71;18753;6468
2011-08-21 10:00:00;52.42;20138;6872
2011-08-21 11:00:00;56.18;21199;7208
2011-08-21 12:00:00;61.75;21930;7458
2011-08-21 13:00:00;72.55;22445;7619
2011-08-21 14:00:00;88.88;22728;7729
2011-08-21 15:00:00;92.95;22958;7818
2011-08-21 16:00:00;94.46;23057;7830
2011-08-21 17:00:00;87.21;22987;7782
2011-08-21 18:00:00;69.21;22600;7692
2011-08-21 19:00:00;61.2;22219;7648
2011-08-21 20:00:00;67.79;22421;7733
2011-08-21 21:00:00;57.16;22088;7727
2011-08-21 22:00:00;52.3;20982;7550
2011-08-21 23:00:00;49.12;19605;7223
2011-08-22 00:00:00;48.05;18006;6696
2011-08-22 01:00:00;41.54;16815;6187
2011-08-22 02:00:00;36.08;15885;5766
2011-08-22 03:00:00;32.97;15373;5525
2011-08-22 04:00:00;32.52;15350;5489
2011-08-22 05:00:00;33.6;15951;5697
2011-08-22 06:00:00;37;17029;6042
2011-08-22 07:00:00;46.72;18550;6635
2011-08-22 08:00:00;47.04;19897;7143
2011-08-22 09:00:00;49.7;20934;7525
2011-08-22 10:00:00;55.83;21774;7760
2011-08-22 11:00:00;58.75;22333;7910
2011-08-22 12:00:00;64.45;22712;8043
2011-08-22 13:00:00;75.66;23088;8150
2011-08-22 14:00:00;78.4;23315;8237
2011-08-22 15:00:00;84.52;23452;8312
2011-08-22 16:00:00;82.3;23490;8349
2011-08-22 17:00:00;75.78;23297;8279
2011-08-22 18:00:00;65.3;22661;7977
2011-08-22 19:00:00;60.23;22145;7737
2011-08-22 20:00:00;63.29;22053;7591
2011-08-22 21:00:00;52.03;21431;7412
2011-08-22 22:00:00;48.23;20095;7106
2011-08-22 23:00:00;42.93;18516;6668
2011-08-23 00:00:00;37.87;16664;5862
2011-08-23 01:00:00;30.67;15794;5668
2011-08-23 02:00:00;29.39;14949;5320
2011-08-23 03:00:00;27.65;14512;5134
2011-08-23 04:00:00;27.62;14497;5104
2011-08-23 05:00:00;28.11;15036;5274
2011-08-23 06:00:00;34.04;16058;5617
2011-08-23 07:00:00;39.16;17489;6168
2011-08-23 08:00:00;43.47;18785;6659
2011-08-23 09:00:00;46.48;19756;7024
2011-08-23 10:00:00;48.7;20536;7236
2011-08-23 11:00:00;49.29;21109;7392
2011-08-23 12:00:00;53.25;21543;7549
2011-08-23 13:00:00;66;22021;7682
2011-08-23 14:00:00;62.63;22385;7807
2011-08-23 15:00:00;64.44;22686;7932
2011-08-23 16:00:00;61.59;22902;8026
2011-08-23 17:00:00;57.07;22849;7992
2011-08-23 18:00:00;51.81;22292;7708
2011-08-23 19:00:00;51.64;21763;7452
2011-08-23 20:00:00;52.06;21740;7320
2011-08-23 21:00:00;45.95;21162;7157
2011-08-23 22:00:00;42.67;19877;6890
2011-08-23 23:00:00;38.64;18373;6522
2011-08-24 00:00:00;34.19;17039;6078
2011-08-24 01:00:00;30.65;15634;5540
2011-08-24 02:00:00;27.15;15061;5346
2011-08-24 03:00:00;25.53;14747;5237
2011-08-24 04:00:00;25.61;14723;5213
2011-08-24 05:00:00;30;15193;5356
2011-08-24 06:00:00;33.56;16292;5759
2011-08-24 07:00:00;35.76;17800;6342
2011-08-24 08:00:00;42.36;19291;6890
2011-08-24 09:00:00;47.62;20406;7296
2011-08-24 10:00:00;49.68;21297;7532
2011-08-24 11:00:00;51.33;22002;7700
2011-08-24 12:00:00;52.58;22559;7856
2011-08-24 13:00:00;59.85;23110;7984
2011-08-24 14:00:00;73.1;23578;8119
2011-08-24 15:00:00;64.78;23977;8252
2011-08-24 16:00:00;66.4;24243;8353
2011-08-24 17:00:00;61.81;24167;8294
2011-08-24 18:00:00;53.62;23588;8002
2011-08-24 19:00:00;52.02;23020;7736
2011-08-24 20:00:00;56.3;22902;7582
2011-08-24 21:00:00;49.46;22238;7387
2011-08-24 22:00:00;46.27;20850;7103
2011-08-24 23:00:00;39.71;19226;6710
2011-08-25 00:00:00;38.87;17621;6145
2011-08-25 01:00:00;35.18;16497;5785
2011-08-25 02:00:00;29.79;16229;5765
2011-08-25 03:00:00;28.35;16078;5748
2011-08-25 04:00:00;26.55;16056;5733
2011-08-25 05:00:00;34.01;16485;5847
2011-08-25 06:00:00;35.98;17770;6338
2011-08-25 07:00:00;40.53;19371;6948
2011-08-25 08:00:00;43.81;20917;7507
2011-08-25 09:00:00;47.27;22090;7938
2011-08-25 10:00:00;56.09;23029;8203
2011-08-25 11:00:00;59.96;23743;8403
2011-08-25 12:00:00;81.92;24273;8582
2011-08-25 13:00:00;102.57;24736;8722
2011-08-25 14:00:00;121.14;25095;8852
2011-08-25 15:00:00;127.67;25361;8971
2011-08-25 16:00:00;127.59;25521;9060
2011-08-25 17:00:00;102.85;25360;8979
2011-08-25 18:00:00;81.84;24639;8615
2011-08-25 19:00:00;69.42;24003;8313
2011-08-25 20:00:00;65.35;23803;8126
2011-08-25 21:00:00;53.34;23050;7893
2011-08-25 22:00:00;49.21;21547;7558
2011-08-25 23:00:00;44.62;19788;7098
2011-08-26 00:00:00;43.93;18280;6628
2011-08-26 01:00:00;40;17235;6288
2011-08-26 02:00:00;33.28;16727;6144
2011-08-26 03:00:00;30.75;16430;6047
2011-08-26 04:00:00;30.91;16353;6005
2011-08-26 05:00:00;34.23;16762;6124
2011-08-26 06:00:00;34.89;17876;6558
2011-08-26 07:00:00;40.06;19386;7151
2011-08-26 08:00:00;45.73;20937;7709
2011-08-26 09:00:00;50.35;22202;8165
2011-08-26 10:00:00;55.28;23226;8463
2011-08-26 11:00:00;61.18;24011;8688
2011-08-26 12:00:00;64.52;24578;8870
2011-08-26 13:00:00;72.51;25093;9014
2011-08-26 14:00:00;74.63;25447;9132
2011-08-26 15:00:00;81.25;25693;9237
2011-08-26 16:00:00;78.65;25789;9302
2011-08-26 17:00:00;66.03;25481;9193
2011-08-26 18:00:00;58.95;24625;8816
2011-08-26 19:00:00;55.6;23837;8492
2011-08-26 20:00:00;57.04;23567;8292
2011-08-26 21:00:00;51.4;22854;8055
2011-08-26 22:00:00;48.11;21569;7747
2011-08-26 23:00:00;43.44;20096;7360
2011-08-27 00:00:00;47.08;18235;6588
2011-08-27 01:00:00;36.84;17225;6262
2011-08-27 02:00:00;32.79;16605;6130
2011-08-27 03:00:00;29.4;16179;6025
2011-08-27 04:00:00;28.17;15961;5939
2011-08-27 05:00:00;31.83;15971;5885
2011-08-27 06:00:00;32.73;16113;5925
2011-08-27 07:00:00;32.34;16634;6112
2011-08-27 08:00:00;36.8;17898;6419
2011-08-27 09:00:00;43.67;19430;6792
2011-08-27 10:00:00;48.06;20713;7114
2011-08-27 11:00:00;51.79;21603;7362
2011-08-27 12:00:00;52.18;22159;7525
2011-08-27 13:00:00;53.29;22514;7601
2011-08-27 14:00:00;55.27;22733;7653
2011-08-27 15:00:00;54.17;22870;7674
2011-08-27 16:00:00;53.36;22917;7662
2011-08-27 17:00:00;53.01;22750;7572
2011-08-27 18:00:00;52.2;22318;7449
2011-08-27 19:00:00;50.08;21932;7371
2011-08-27 20:00:00;52.48;21999;7344
2011-08-27 21:00:00;50.64;21467;7218
2011-08-27 22:00:00;48.79;20448;7045
2011-08-27 23:00:00;45.76;19290;6819
2011-08-28 00:00:00;44.74;18079;6422
2011-08-28 01:00:00;34.41;16992;6032
2011-08-28 02:00:00;29.6;16115;5781
2011-08-28 03:00:00;27;15520;5599
2011-08-28 04:00:00;26.73;15230;5463
2011-08-28 05:00:00;26.34;15206;5384
2011-08-28 06:00:00;26.9;15133;5347
2011-08-28 07:00:00;29.99;15483;5472
2011-08-28 08:00:00;33.82;16652;5777
2011-08-28 09:00:00;41.4;17943;6143
2011-08-28 10:00:00;45.71;18954;6486
2011-08-28 11:00:00;46.04;19616;6736
2011-08-28 12:00:00;48.05;19969;6888
2011-08-28 13:00:00;48.43;20053;6944
2011-08-28 14:00:00;48.28;20024;6969
2011-08-28 15:00:00;48.35;19952;6966
2011-08-28 16:00:00;48.16;19920;6951
2011-08-28 17:00:00;46.68;19834;6903
2011-08-28 18:00:00;45.81;19616;6839
2011-08-28 19:00:00;45.36;19514;6815
2011-08-28 20:00:00;51.92;19846;6865
2011-08-28 21:00:00;44.8;19454;6790
2011-08-28 22:00:00;43.12;18499;6608
2011-08-28 23:00:00;41.22;17331;6307
2011-08-29 00:00:00;37.06;15704;5593
2011-08-29 01:00:00;31.11;14975;5433
2011-08-29 02:00:00;26.35;14422;5176
2011-08-29 03:00:00;23.76;14152;5035
2011-08-29 04:00:00;24.63;14154;5006
2011-08-29 05:00:00;28.76;14675;5169
2011-08-29 06:00:00;33.57;15833;5505
2011-08-29 07:00:00;36.34;17286;6041
2011-08-29 08:00:00;43.26;18713;6584
2011-08-29 09:00:00;47.44;19784;7003
2011-08-29 10:00:00;50.51;20580;7245
2011-08-29 11:00:00;55.22;21150;7402
2011-08-29 12:00:00;57.01;21490;7505
2011-08-29 13:00:00;59.35;21812;7582
2011-08-29 14:00:00;62.01;22088;7665
2011-08-29 15:00:00;63.24;22278;7739
2011-08-29 16:00:00;65.43;22386;7786
2011-08-29 17:00:00;62.81;22241;7718
2011-08-29 18:00:00;60.79;21735;7458
2011-08-29 19:00:00;56.19;21284;7226
2011-08-29 20:00:00;57.63;21399;7146
2011-08-29 21:00:00;69.57;20708;6965
2011-08-29 22:00:00;46.56;19391;6693
2011-08-29 23:00:00;45.43;17896;6337
2011-08-30 00:00:00;33.64;16300;5830
2011-08-30 01:00:00;27.49;15148;5395
2011-08-30 02:00:00;23.14;14498;5234
2011-08-30 03:00:00;20.67;14190;5152
2011-08-30 04:00:00;21.22;14181;5129
2011-08-30 05:00:00;25.69;14697;5266
2011-08-30 06:00:00;33.04;15802;5653
2011-08-30 07:00:00;35.49;17287;6198
2011-08-30 08:00:00;43.42;18796;6776
2011-08-30 09:00:00;45.49;19927;7226
2011-08-30 10:00:00;47.85;20787;7494
2011-08-30 11:00:00;49.08;21455;7680
2011-08-30 12:00:00;54.35;21897;7807
2011-08-30 13:00:00;56.72;22313;7893
2011-08-30 14:00:00;58.09;22687;7994
2011-08-30 15:00:00;58.87;22956;8075
2011-08-30 16:00:00;61.22;23111;8128
2011-08-30 17:00:00;61.21;22970;8051
2011-08-30 18:00:00;53.91;22435;7767
2011-08-30 19:00:00;49.91;21947;7511
2011-08-30 20:00:00;50.79;21998;7416
2011-08-30 21:00:00;45.51;21267;7221
2011-08-30 22:00:00;43.3;19892;6934
2011-08-30 23:00:00;37.74;18362;6587
2011-08-31 00:00:00;33.39;16405;5979
2011-08-31 01:00:00;27.8;15452;5530
2011-08-31 02:00:00;23.97;14891;5426
2011-08-31 03:00:00;21.89;14607;5376
2011-08-31 04:00:00;21.88;14589;5360
2011-08-31 05:00:00;27.61;15068;5480
2011-08-31 06:00:00;33.25;16211;5886
2011-08-31 07:00:00;33.84;17663;6422
2011-08-31 08:00:00;42.3;19121;6976
2011-08-31 09:00:00;44.2;20213;7405
2011-08-31 10:00:00;47.71;21040;7664
2011-08-31 11:00:00;49.96;21714;7860
2011-08-31 12:00:00;51.21;22193;7996
2011-08-31 13:00:00;58.55;22661;8094
2011-08-31 14:00:00;60.97;23053;8180
2011-08-31 15:00:00;68.38;23308;8252
2011-08-31 16:00:00;70.31;23424;8295
2011-08-31 17:00:00;62.92;23274;8230
2011-08-31 18:00:00;53.54;22735;7927
2011-08-31 19:00:00;50.09;22214;7659
2011-08-31 20:00:00;51.76;22258;7554
2011-08-31 21:00:00;48.03;21515;7338
2011-08-31 22:00:00;43.97;20134;7042
2011-08-31 23:00:00;36.92;18593;6688
2011-09-01 00:00:00;36.75;17105;6249
2011-09-01 01:00:00;30.68;15820;5656
2011-09-01 02:00:00;26.62;15225;5474
2011-09-01 03:00:00;24.11;14892;5382
2011-09-01 04:00:00;25.1;14858;5363
2011-09-01 05:00:00;30.57;15386;5519
2011-09-01 06:00:00;36.86;16812;6008
2011-09-01 07:00:00;36.27;18185;6579
2011-09-01 08:00:00;42.27;19649;7178
2011-09-01 09:00:00;47.01;20818;7638
2011-09-01 10:00:00;48.69;21729;7910
2011-09-01 11:00:00;53.18;22430;8090
2011-09-01 12:00:00;56.31;22894;8200
2011-09-01 13:00:00;57.98;23331;8272
2011-09-01 14:00:00;62.35;23596;8324
2011-09-01 15:00:00;98;23749;8359
2011-09-01 16:00:00;98.77;23724;8358
2011-09-01 17:00:00;79.84;23391;8218
2011-09-01 18:00:00;55.57;22684;7859
2011-09-01 19:00:00;52.76;22242;7614
2011-09-01 20:00:00;52.15;22216;7458
2011-09-01 21:00:00;46.48;21395;7234
2011-09-01 22:00:00;42.83;19952;6903
2011-09-01 23:00:00;40.02;18349;6483
2011-09-02 00:00:00;36.48;16291;5798
2011-09-02 01:00:00;32.83;15496;5474
2011-09-02 02:00:00;29.33;14989;5290
2011-09-02 03:00:00;26.48;14710;5191
2011-09-02 04:00:00;26.88;14675;5172
2011-09-02 05:00:00;28.66;15177;5326
2011-09-02 06:00:00;37.64;16565;5802
2011-09-02 07:00:00;36.96;17834;6336
2011-09-02 08:00:00;42.91;19176;6874
2011-09-02 09:00:00;47.01;20285;7291
2011-09-02 10:00:00;51.54;21106;7529
2011-09-02 11:00:00;52.24;21695;7671
2011-09-02 12:00:00;55.87;22040;7745
2011-09-02 13:00:00;57.75;22381;7791
2011-09-02 14:00:00;59.27;22566;7824
2011-09-02 15:00:00;66.1;22634;7842
2011-09-02 16:00:00;66.56;22548;7829
2011-09-02 17:00:00;58.76;22200;7700
2011-09-02 18:00:00;53.26;21494;7362
2011-09-02 19:00:00;50.99;21064;7144
2011-09-02 20:00:00;51.37;21012;7001
2011-09-02 21:00:00;47.04;20284;6786
2011-09-02 22:00:00;43.95;19132;6510
2011-09-02 23:00:00;39.64;17827;6180
2011-09-03 00:00:00;43.32;16924;5837
2011-09-03 01:00:00;34.07;16094;5421
2011-09-03 02:00:00;31.64;15492;5317
2011-09-03 03:00:00;28.37;15086;5255
2011-09-03 04:00:00;27.75;14925;5219
2011-09-03 05:00:00;29.62;15100;5221
2011-09-03 06:00:00;33.52;15657;5359
2011-09-03 07:00:00;33.8;15923;5521
2011-09-03 08:00:00;38.76;16945;5848
2011-09-03 09:00:00;45.4;18426;6228
2011-09-03 10:00:00;47.5;19707;6542
2011-09-03 11:00:00;51.81;20626;6778
2011-09-03 12:00:00;55.55;21184;6901
2011-09-03 13:00:00;59.89;21604;6945
2011-09-03 14:00:00;63.34;21805;6975
2011-09-03 15:00:00;71.51;21952;6987
2011-09-03 16:00:00;68.78;21976;6966
2011-09-03 17:00:00;62.07;21807;6890
2011-09-03 18:00:00;53;21443;6770
2011-09-03 19:00:00;55.25;21318;6767
2011-09-03 20:00:00;53.07;21437;6789
2011-09-03 21:00:00;47.83;20818;6706
2011-09-03 22:00:00;45.87;19765;6544
2011-09-03 23:00:00;44.04;18610;6321
2011-09-04 00:00:00;45.74;17271;5856
2011-09-04 01:00:00;39.72;16364;5537
2011-09-04 02:00:00;34.98;15754;5366
2011-09-04 03:00:00;34.27;15291;5253
2011-09-04 04:00:00;31.36;15001;5180
2011-09-04 05:00:00;32.04;14921;5159
2011-09-04 06:00:00;33.06;15032;5234
2011-09-04 07:00:00;33.4;15034;5262
2011-09-04 08:00:00;37.13;16119;5499
2011-09-04 09:00:00;44.06;17753;5916
2011-09-04 10:00:00;47.05;19226;6339
2011-09-04 11:00:00;50.83;20397;6691
2011-09-04 12:00:00;55.55;21203;6920
2011-09-04 13:00:00;57.98;21750;7049
2011-09-04 14:00:00;59.49;22036;7128
2011-09-04 15:00:00;63.26;22244;7175
2011-09-04 16:00:00;69.76;22331;7171
2011-09-04 17:00:00;59.34;22192;7082
2011-09-04 18:00:00;57.57;21779;6923
2011-09-04 19:00:00;56.24;21683;6948
2011-09-04 20:00:00;59.92;21970;7045
2011-09-04 21:00:00;49.8;21287;6980
2011-09-04 22:00:00;47.06;20015;6755
2011-09-04 23:00:00;45.49;18514;6376
2011-09-05 00:00:00;45.2;17225;5918
2011-09-05 01:00:00;36.97;16723;5789
2011-09-05 02:00:00;33.18;16152;5669
2011-09-05 03:00:00;30.68;15749;5594
2011-09-05 04:00:00;30.11;15525;5546
2011-09-05 05:00:00;30.79;15610;5559
2011-09-05 06:00:00;33.13;15899;5721
2011-09-05 07:00:00;35.04;16263;5881
2011-09-05 08:00:00;38.06;17459;6154
2011-09-05 09:00:00;43.98;18816;6555
2011-09-05 10:00:00;48.09;19925;6961
2011-09-05 11:00:00;48.14;20657;7248
2011-09-05 12:00:00;50.93;21015;7392
2011-09-05 13:00:00;55.32;21039;7444
2011-09-05 14:00:00;56.25;20999;7479
2011-09-05 15:00:00;58.01;20958;7496
2011-09-05 16:00:00;59.71;20912;7457
2011-09-05 17:00:00;57.84;20887;7424
2011-09-05 18:00:00;54.96;20694;7315
2011-09-05 19:00:00;54.97;20650;7275
2011-09-05 20:00:00;53.58;21229;7447
2011-09-05 21:00:00;48.22;20554;7325
2011-09-05 22:00:00;46.02;19391;7070
2011-09-05 23:00:00;41.49;17982;6671
2011-09-06 00:00:00;38.01;17085;6265
2011-09-06 01:00:00;33.44;15708;5764
2011-09-06 02:00:00;29.89;14691;5300
2011-09-06 03:00:00;27.73;14148;5050
2011-09-06 04:00:00;27.25;14136;5033
2011-09-06 05:00:00;32.03;14926;5323
2011-09-06 06:00:00;39.26;16212;5761
2011-09-06 07:00:00;41.54;17404;6310
2011-09-06 08:00:00;43.69;18381;6786
2011-09-06 09:00:00;46.89;19132;7146
2011-09-06 10:00:00;50.22;19668;7340
2011-09-06 11:00:00;51.16;19985;7435
2011-09-06 12:00:00;52.9;20088;7464
2011-09-06 13:00:00;54.53;20190;7471
2011-09-06 14:00:00;55.69;20149;7452
2011-09-06 15:00:00;57.8;20048;7419
2011-09-06 16:00:00;56.56;19959;7376
2011-09-06 17:00:00;55.3;19757;7256
2011-09-06 18:00:00;49.54;19297;6950
2011-09-06 19:00:00;51.06;19215;6789
2011-09-06 20:00:00;50.09;19392;6692
2011-09-06 21:00:00;45.06;18560;6421
2011-09-06 22:00:00;42.69;17307;6076
2011-09-06 23:00:00;36.18;15912;5617
2011-09-07 00:00:00;36.96;14766;5067
2011-09-07 01:00:00;30.69;14136;4999
2011-09-07 02:00:00;27.55;13959;4945
2011-09-07 03:00:00;26.17;13855;4916
2011-09-07 04:00:00;25.04;13857;4906
2011-09-07 05:00:00;30.32;14386;5054
2011-09-07 06:00:00;38.95;15980;5596
2011-09-07 07:00:00;40.13;17320;6178
2011-09-07 08:00:00;40.78;18469;6713
2011-09-07 09:00:00;44.84;19327;7118
2011-09-07 10:00:00;48.42;19949;7348
2011-09-07 11:00:00;49.89;20340;7475
2011-09-07 12:00:00;51.63;20553;7555
2011-09-07 13:00:00;53.4;20764;7629
2011-09-07 14:00:00;55.45;20846;7665
2011-09-07 15:00:00;56.99;20830;7687
2011-09-07 16:00:00;56.78;20780;7683
2011-09-07 17:00:00;53.77;20578;7579
2011-09-07 18:00:00;50.02;20092;7257
2011-09-07 19:00:00;53.27;20047;7076
2011-09-07 20:00:00;50.6;20295;6993
2011-09-07 21:00:00;45.43;19472;6736
2011-09-07 22:00:00;43.12;18190;6410
2011-09-07 23:00:00;36.29;16687;5955
2011-09-08 00:00:00;37.8;15695;5659
2011-09-08 01:00:00;32.66;14986;5336
2011-09-08 02:00:00;30.05;14633;5184
2011-09-08 03:00:00;28.69;14424;5100
2011-09-08 04:00:00;27.89;14414;5078
2011-09-08 05:00:00;36.43;14944;5244
2011-09-08 06:00:00;40.35;16513;5765
2011-09-08 07:00:00;40.67;17976;6383
2011-09-08 08:00:00;44.27;19254;6982
2011-09-08 09:00:00;46.03;20187;7424
2011-09-08 10:00:00;50.07;20903;7684
2011-09-08 11:00:00;51.87;21444;7862
2011-09-08 12:00:00;55.43;21817;7997
2011-09-08 13:00:00;57.27;22124;8096
2011-09-08 14:00:00;57.89;22292;8151
2011-09-08 15:00:00;64.58;22325;8183
2011-09-08 16:00:00;62.3;22294;8188
2011-09-08 17:00:00;56.29;22041;8063
2011-09-08 18:00:00;51.51;21452;7707
2011-09-08 19:00:00;53.2;21349;7487
2011-09-08 20:00:00;50.11;21456;7361
2011-09-08 21:00:00;46.09;20612;7092
2011-09-08 22:00:00;42.19;19241;6751
2011-09-08 23:00:00;38.57;17654;6290
2011-09-09 00:00:00;40.09;16068;5676
2011-09-09 01:00:00;34.49;15284;5424
2011-09-09 02:00:00;32.22;15000;5335
2011-09-09 03:00:00;29.31;14838;5286
2011-09-09 04:00:00;31.04;14807;5262
2011-09-09 05:00:00;35.57;15201;5368
2011-09-09 06:00:00;43.07;16653;5859
2011-09-09 07:00:00;41.43;18215;6463
2011-09-09 08:00:00;44.29;19775;7127
2011-09-09 09:00:00;48.85;20943;7614
2011-09-09 10:00:00;52.89;21895;7931
2011-09-09 11:00:00;55.42;22718;8175
2011-09-09 12:00:00;58.59;23361;8368
2011-09-09 13:00:00;64.76;23876;8515
2011-09-09 14:00:00;68;24234;8605
2011-09-09 15:00:00;74.77;24364;8677
2011-09-09 16:00:00;74.97;24316;8701
2011-09-09 17:00:00;65.13;23942;8583
2011-09-09 18:00:00;56.39;23154;8235
2011-09-09 19:00:00;58.77;22754;7968
2011-09-09 20:00:00;60.26;22644;7827
2011-09-09 21:00:00;53.38;21741;7577
2011-09-09 22:00:00;47.19;20460;7275
2011-09-09 23:00:00;42.36;19013;6904
2011-09-10 00:00:00;46.91;17579;6481
2011-09-10 01:00:00;40.78;16262;5935
2011-09-10 02:00:00;35.32;15486;5686
2011-09-10 03:00:00;33.19;14968;5524
2011-09-10 04:00:00;30.8;14758;5420
2011-09-10 05:00:00;33.15;14770;5358
2011-09-10 06:00:00;34.06;15099;5420
2011-09-10 07:00:00;33.79;15673;5618
2011-09-10 08:00:00;39.02;16841;5988
2011-09-10 09:00:00;42.88;18088;6355
2011-09-10 10:00:00;48.71;19084;6660
2011-09-10 11:00:00;50.29;19795;6888
2011-09-10 12:00:00;52.01;20226;7028
2011-09-10 13:00:00;57.8;20422;7074
2011-09-10 14:00:00;60.96;20499;7070
2011-09-10 15:00:00;62.44;20449;7051
2011-09-10 16:00:00;62.13;20330;7003
2011-09-10 17:00:00;57.82;20134;6918
2011-09-10 18:00:00;51.72;19808;6827
2011-09-10 19:00:00;60.03;19886;6817
2011-09-10 20:00:00;52.67;19999;6818
2011-09-10 21:00:00;47.75;19347;6684
2011-09-10 22:00:00;44.37;18437;6511
2011-09-10 23:00:00;45.55;17426;6292
2011-09-11 00:00:00;41.63;16276;6001
2011-09-11 01:00:00;35.8;15433;5649
2011-09-11 02:00:00;25.72;14731;5426
2011-09-11 03:00:00;27.08;14251;5277
2011-09-11 04:00:00;25.93;14035;5178
2011-09-11 05:00:00;25.21;13971;5099
2011-09-11 06:00:00;29.42;14139;5109
2011-09-11 07:00:00;32.36;14451;5231
2011-09-11 08:00:00;32.96;15265;5504
2011-09-11 09:00:00;34.16;16232;5792
2011-09-11 10:00:00;37.7;17057;6055
2011-09-11 11:00:00;41.39;17664;6255
2011-09-11 12:00:00;44.07;18109;6403
2011-09-11 13:00:00;44.57;18370;6473
2011-09-11 14:00:00;44.78;18490;6480
2011-09-11 15:00:00;45.08;18535;6479
2011-09-11 16:00:00;46.48;18573;6472
2011-09-11 17:00:00;44.75;18604;6441
2011-09-11 18:00:00;44.63;18525;6412
2011-09-11 19:00:00;49.6;18879;6487
2011-09-11 20:00:00;46.89;19159;6535
2011-09-11 21:00:00;44;18583;6434
2011-09-11 22:00:00;38.1;17583;6239
2011-09-11 23:00:00;34.3;16443;5942
2011-09-12 00:00:00;37.45;15222;5534
2011-09-12 01:00:00;34.67;14518;5206
2011-09-12 02:00:00;23.6;14280;5101
2011-09-12 03:00:00;25.74;14148;5042
2011-09-12 04:00:00;25.59;14162;5028
2011-09-12 05:00:00;33.44;14635;5146
2011-09-12 06:00:00;37.69;16261;5622
2011-09-12 07:00:00;38.63;17868;6216
2011-09-12 08:00:00;44.49;19152;6784
2011-09-12 09:00:00;46.22;20045;7196
2011-09-12 10:00:00;54.34;20784;7448
2011-09-12 11:00:00;58.54;21440;7651
2011-09-12 12:00:00;61.03;21991;7842
2011-09-12 13:00:00;64.19;22473;8002
2011-09-12 14:00:00;72.95;22858;8109
2011-09-12 15:00:00;83.72;23080;8204
2011-09-12 16:00:00;84.36;23209;8262
2011-09-12 17:00:00;70.5;23118;8199
2011-09-12 18:00:00;63.46;22669;7927
2011-09-12 19:00:00;64.73;22625;7761
2011-09-12 20:00:00;61.47;22526;7629
2011-09-12 21:00:00;50.76;21547;7377
2011-09-12 22:00:00;44.89;20048;7026
2011-09-12 23:00:00;43.5;18397;6575
2011-09-13 00:00:00;39.43;16745;6004
2011-09-13 01:00:00;34.49;15680;5598
2011-09-13 02:00:00;32.53;15193;5427
2011-09-13 03:00:00;30.93;14936;5336
2011-09-13 04:00:00;31.26;14927;5313
2011-09-13 05:00:00;35.01;15432;5440
2011-09-13 06:00:00;40.26;17006;5921
2011-09-13 07:00:00;43.84;18657;6545
2011-09-13 08:00:00;44.47;19954;7126
2011-09-13 09:00:00;47.74;20897;7552
2011-09-13 10:00:00;52.13;21709;7819
2011-09-13 11:00:00;57.06;22434;8028
2011-09-13 12:00:00;58.16;23021;8211
2011-09-13 13:00:00;59.64;23538;8351
